station,Date,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
HUA,1/12/20 6:58,OVC,M,M,2500,M,M,M
HUA,1/12/20 7:58,OVC,M,M,2400,M,M,M
HUA,1/12/20 8:58,OVC,M,M,2200,M,M,M
HUA,1/12/20 9:38,BKN,OVC,M,1400,2000,M,M
HUA,1/12/20 9:48,OVC,M,M,1600,M,M,M
HUA,1/12/20 9:58,OVC,M,M,1700,M,M,M
HUA,1/12/20 10:28,BKN,OVC,M,1300,1800,M,M
HUA,1/12/20 10:58,OVC,M,M,1400,M,M,M
HUA,1/12/20 11:08,OVC,M,M,1600,M,M,M
HUA,1/12/20 11:58,OVC,M,M,1800,M,M,M
HUA,1/12/20 12:58,OVC,M,M,1900,M,M,M
HUA,1/12/20 13:58,OVC,M,M,2100,M,M,M
HUA,1/12/20 14:58,OVC,M,M,2000,M,M,M
HUA,1/12/20 15:58,OVC,M,M,2200,M,M,M
HUA,1/12/20 16:58,OVC,M,M,1900,M,M,M
HUA,1/12/20 17:58,OVC,M,M,2000,M,M,M
HUA,1/12/20 18:58,SCT,M,M,2200,M,M,M
HUA,1/12/20 19:58,CLR,M,M,M,M,M,M
HUA,1/12/20 20:58,CLR,M,M,M,M,M,M
HUA,1/12/20 21:58,CLR,M,M,M,M,M,M
HUA,1/12/20 22:58,CLR,M,M,M,M,M,M
HUA,1/12/20 23:58,CLR,M,M,M,M,M,M
HUA,1/13/20 0:58,CLR,M,M,M,M,M,M
HUA,1/13/20 1:58,CLR,M,M,M,M,M,M
HUA,1/13/20 2:58,CLR,M,M,M,M,M,M
HUA,1/13/20 3:58,CLR,M,M,M,M,M,M
HUA,1/13/20 4:58,SCT,M,M,7500,M,M,M
HUA,1/13/20 5:58,CLR,M,M,M,M,M,M
HUA,1/13/20 6:58,OVC,M,M,6500,M,M,M
HUA,1/13/20 7:58,SCT,M,M,7000,M,M,M
HUA,1/13/20 8:58,CLR,M,M,M,M,M,M
HUA,1/13/20 9:58,CLR,M,M,M,M,M,M
HUA,1/13/20 10:58,CLR,M,M,M,M,M,M
HUA,1/13/20 11:58,BKN,M,M,7500,M,M,M
HUA,1/13/20 12:58,CLR,M,M,M,M,M,M
HUA,1/13/20 13:58,CLR,M,M,M,M,M,M
HUA,1/13/20 14:58,FEW,M,M,23000,M,M,M
HUA,1/13/20 15:58,CLR,M,M,M,M,M,M
HUA,1/13/20 16:58,FEW,M,M,24000,M,M,M
HUA,1/13/20 17:58,FEW,M,M,23000,M,M,M
HUA,1/13/20 18:58,BKN,M,M,9500,M,M,M
HUA,1/13/20 19:58,OVC,M,M,8500,M,M,M
HUA,1/13/20 20:58,OVC,M,M,7500,M,M,M
HUA,1/13/20 21:58,FEW,OVC,M,2500,6500,M,M
HUA,1/13/20 22:08,BKN,OVC,M,2500,6500,M,M
HUA,1/13/20 22:58,OVC,M,M,1900,M,M,M
HUA,1/13/20 23:58,OVC,M,M,1900,M,M,M
HUA,1/14/20 0:58,OVC,M,M,2000,M,M,M
HUA,1/14/20 1:58,SCT,OVC,M,700,1400,M,#NAME?
HUA,1/14/20 2:58,FEW,OVC,M,600,1200,M,#NAME?
HUA,1/14/20 3:38,SCT,BKN,BKN,1000,10000,22000,M
HUA,1/14/20 3:58,BKN,BKN,OVC,9500,19000,22000,M
HUA,1/14/20 4:58,SCT,SCT,BKN,1000,5500,7000,M
HUA,1/14/20 5:08,BKN,BKN,OVC,1000,7000,10000,M
HUA,1/14/20 5:18,OVC,M,M,900,M,M,M
HUA,1/14/20 5:58,OVC,M,M,900,M,M,VCTS
HUA,1/14/20 6:08,BKN,BKN,OVC,1000,6000,9000,#NAME?
HUA,1/14/20 6:18,SCT,SCT,BKN,1000,6000,8000,M
HUA,1/14/20 6:58,BKN,OVC,M,4600,6500,M,M
HUA,1/14/20 7:48,BKN,BKN,OVC,2900,3700,4900,M
HUA,1/14/20 7:58,BKN,OVC,M,2800,6500,M,M
HUA,1/14/20 8:18,SCT,BKN,OVC,2900,4000,6000,M
HUA,1/14/20 8:28,SCT,BKN,BKN,2000,2900,4000,VCTS
HUA,1/14/20 8:58,BKN,OVC,M,2000,9000,M,M
HUA,1/14/20 9:18,BKN,OVC,M,1100,9000,M,VCTS
HUA,1/14/20 9:48,OVC,M,M,900,M,M,VCTS
HUA,1/14/20 9:58,OVC,M,M,900,M,M,VCTS
HUA,1/14/20 10:38,BKN,OVC,M,600,1000,M,#NAME?
HUA,1/14/20 10:48,FEW,SCT,BKN,300,700,1600,#NAME?
HUA,1/14/20 10:58,FEW,SCT,OVC,300,1200,2200,#NAME?
HUA,1/14/20 11:08,FEW,SCT,OVC,200,2200,3200,#NAME?
HUA,1/14/20 11:18,FEW,SCT,OVC,200,600,3600,RA BR VCTS
HUA,1/14/20 11:28,BKN,OVC,M,400,4000,M,#NAME?
HUA,1/14/20 11:29,BKN,OVC,M,400,4500,M,#NAME?
HUA,1/14/20 11:46,BKN,OVC,M,200,6500,M,#NAME?
HUA,1/14/20 11:56,SCT,OVC,M,200,7000,M,RA BR VCTS
HUA,1/14/20 11:58,SCT,OVC,M,200,7000,M,RA BR VCTS
HUA,1/14/20 12:28,BKN,OVC,M,200,6000,M,#NAME?
HUA,1/14/20 12:48,SCT,OVC,M,300,9000,M,RA BR
HUA,1/14/20 12:58,FEW,OVC,M,300,9500,M,#NAME?
HUA,1/14/20 13:58,FEW,OVC,M,3100,5500,M,M
HUA,1/14/20 14:58,FEW,BKN,OVC,1600,3800,4900,M
HUA,1/14/20 15:08,BKN,BKN,OVC,1500,3800,4600,M
HUA,1/14/20 15:18,BKN,OVC,M,1400,3500,M,M
HUA,1/14/20 15:38,SCT,BKN,M,1300,15000,M,M
HUA,1/14/20 15:58,SCT,BKN,M,7500,15000,M,M
HUA,1/14/20 16:58,FEW,M,M,13000,M,M,M
HUA,1/14/20 17:58,FEW,M,M,18000,M,M,M
HUA,1/14/20 18:58,CLR,M,M,M,M,M,M
HUA,1/14/20 19:58,FEW,M,M,20000,M,M,M
HUA,1/14/20 20:58,FEW,M,M,20000,M,M,M
HUA,1/14/20 21:48,BKN,M,M,2900,M,M,M
HUA,1/14/20 21:58,BKN,BKN,M,2900,4000,M,M
HUA,1/14/20 22:08,SCT,BKN,M,2900,3600,M,M
HUA,1/14/20 22:28,BKN,OVC,M,2900,3600,M,M
HUA,1/14/20 22:58,OVC,M,M,2600,M,M,M
HUA,1/14/20 23:58,OVC,M,M,2300,M,M,M
HUA,1/15/20 0:58,BKN,OVC,M,2000,2700,M,M
HUA,1/15/20 1:58,BKN,OVC,M,1800,2400,M,M
HUA,1/15/20 2:58,OVC,M,M,2000,M,M,M
HUA,1/15/20 3:58,OVC,M,M,2400,M,M,M
HUA,1/15/20 4:58,FEW,BKN,OVC,600,1600,2400,M
HUA,1/15/20 5:18,SCT,OVC,M,600,1400,M,M
HUA,1/15/20 5:28,BKN,OVC,M,700,1300,M,M
HUA,1/15/20 5:38,BKN,BKN,OVC,400,900,1300,M
HUA,1/15/20 5:58,OVC,M,M,500,M,M,M
HUA,1/15/20 6:08,OVC,M,M,700,M,M,M
HUA,1/15/20 6:58,OVC,M,M,700,M,M,M
HUA,1/15/20 7:38,BKN,OVC,M,1000,1400,M,M
HUA,1/15/20 7:58,OVC,M,M,1300,M,M,M
HUA,1/15/20 8:58,OVC,M,M,1100,M,M,M
HUA,1/15/20 9:58,BKN,OVC,M,700,1100,M,M
HUA,1/15/20 10:38,OVC,M,M,1000,M,M,M
HUA,1/15/20 10:58,OVC,M,M,1000,M,M,M
HUA,1/15/20 11:58,OVC,M,M,1000,M,M,M
HUA,1/15/20 12:58,OVC,M,M,1100,M,M,M
HUA,1/15/20 13:58,OVC,M,M,1200,M,M,M
HUA,1/15/20 14:28,SCT,OVC,M,1200,3100,M,M
HUA,1/15/20 14:58,FEW,OVC,M,1200,3100,M,M
HUA,1/15/20 15:18,FEW,OVC,M,1200,2900,M,M
HUA,1/15/20 15:58,BKN,OVC,M,1900,2400,M,M
HUA,1/15/20 16:38,OVC,M,M,1400,M,M,M
HUA,1/15/20 16:58,OVC,M,M,1400,M,M,M
HUA,1/15/20 17:58,OVC,M,M,1300,M,M,M
HUA,1/15/20 18:58,OVC,M,M,1100,M,M,M
HUA,1/15/20 19:58,OVC,M,M,1000,M,M,M
HUA,1/15/20 20:58,OVC,M,M,1200,M,M,M
HUA,1/15/20 21:48,OVC,M,M,1300,M,M,#NAME?
HUA,1/15/20 21:58,OVC,M,M,1200,M,M,M
HUA,1/15/20 22:58,FEW,OVC,M,700,1400,M,M
HUA,1/15/20 23:58,OVC,M,M,1400,M,M,M
HUA,1/16/20 0:18,OVC,M,M,1500,M,M,M
HUA,1/16/20 0:58,OVC,M,M,1400,M,M,M
HUA,1/16/20 1:58,OVC,M,M,1300,M,M,M
HUA,1/16/20 2:58,OVC,M,M,1100,M,M,M
HUA,1/16/20 3:58,SCT,BKN,OVC,1000,1900,2500,VCTS
HUA,1/16/20 4:28,FEW,SCT,SCT,200,800,2100,#NAME?
HUA,1/16/20 4:31,FEW,SCT,SCT,200,800,2100,#NAME?
HUA,1/16/20 4:41,FEW,SCT,OVC,200,800,6000,TSRA BR
HUA,1/16/20 4:46,FEW,OVC,M,200,6000,M,RA BR VCTS
HUA,1/16/20 4:58,FEW,OVC,M,200,7500,M,#NAME?
HUA,1/16/20 5:48,SCT,BKN,OVC,300,700,9000,#NAME?
HUA,1/16/20 5:58,BKN,BKN,OVC,300,700,9000,#NAME?
HUA,1/16/20 6:38,OVC,M,M,500,M,M,M
HUA,1/16/20 6:48,OVC,M,M,400,M,M,BR
HUA,1/16/20 6:58,OVC,M,M,400,M,M,BR
HUA,1/16/20 7:18,SCT,OVC,M,400,1100,M,M
HUA,1/16/20 7:48,SCT,OVC,M,1400,1900,M,M
HUA,1/16/20 7:58,OVC,M,M,2000,M,M,M
HUA,1/16/20 8:48,SCT,OVC,M,1900,6000,M,M
HUA,1/16/20 8:58,FEW,OVC,M,1900,6000,M,M
HUA,1/16/20 9:58,BKN,OVC,M,7000,15000,M,M
HUA,1/16/20 10:58,FEW,M,M,19000,M,M,M
HUA,1/16/20 11:58,BKN,OVC,M,16000,19000,M,M
HUA,1/16/20 12:38,BKN,OVC,M,1600,15000,M,M
HUA,1/16/20 12:58,BKN,OVC,M,1600,16000,M,M
HUA,1/16/20 13:58,OVC,M,M,1500,M,M,M
HUA,1/16/20 14:28,SCT,BKN,M,1600,15000,M,M
HUA,1/16/20 14:48,BKN,OVC,M,1700,16000,M,M
HUA,1/16/20 14:58,BKN,OVC,M,1700,15000,M,M
HUA,1/16/20 15:08,SCT,OVC,M,1700,15000,M,M
HUA,1/16/20 15:18,BKN,OVC,M,1700,15000,M,M
HUA,1/16/20 15:58,BKN,M,M,2000,M,M,M
HUA,1/16/20 16:08,SCT,SCT,M,1900,25000,M,M
HUA,1/16/20 16:58,FEW,M,M,2300,M,M,M
HUA,1/16/20 17:58,CLR,M,M,M,M,M,M
HUA,1/16/20 18:58,CLR,M,M,M,M,M,M
HUA,1/16/20 19:58,FEW,M,M,27000,M,M,M
HUA,1/16/20 20:58,CLR,M,M,M,M,M,M
HUA,1/16/20 21:58,SCT,M,M,26000,M,M,M
HUA,1/16/20 22:58,BKN,BKN,M,21000,23000,M,M
HUA,1/16/20 23:58,OVC,M,M,17000,M,M,M
HUA,1/17/20 0:58,OVC,M,M,18000,M,M,M
HUA,1/17/20 1:58,BKN,OVC,M,14000,17000,M,M
HUA,1/17/20 2:59,M,M,M,M,M,M,M
HUA,1/17/20 13:35,OVC,M,M,9000,M,M,M
HUA,1/17/20 14:03,OVC,M,M,9500,M,M,M
HUA,1/17/20 14:07,OVC,M,M,9500,M,M,M
HUA,1/17/20 14:58,M,M,M,M,M,M,M
HUA,1/17/20 15:05,OVC,M,M,10000,M,M,M
HUA,1/17/20 15:58,OVC,M,M,9500,M,M,M
HUA,1/17/20 16:58,OVC,M,M,9500,M,M,M
HUA,1/17/20 17:59,BKN,BKN,M,9000,25000,M,M
HUA,1/17/20 19:08,BKN,BKN,M,9000,25000,M,M
HUA,1/17/20 20:03,FEW,SCT,M,9500,25000,M,M
HUA,1/17/20 21:02,BKN,M,M,10000,M,M,M
HUA,1/17/20 21:58,BKN,BKN,M,11000,25000,M,M
HUA,1/17/20 22:58,OVC,M,M,9500,M,M,M
HUA,1/17/20 23:58,FEW,OVC,M,11000,13000,M,M
HUA,1/18/20 0:58,OVC,M,M,9500,M,M,M
HUA,1/18/20 1:58,SCT,OVC,M,9500,13000,M,M
HUA,1/18/20 2:58,BKN,M,M,9500,M,M,M
HUA,1/18/20 3:58,OVC,M,M,6000,M,M,M
HUA,1/18/20 4:58,OVC,M,M,8000,M,M,M
HUA,1/18/20 5:58,OVC,M,M,4300,M,M,M
HUA,1/18/20 6:58,OVC,M,M,4200,M,M,M
HUA,1/18/20 7:58,BKN,OVC,M,3900,4900,M,M
HUA,1/18/20 8:58,OVC,M,M,3800,M,M,M
HUA,1/18/20 9:58,OVC,M,M,3400,M,M,M
HUA,1/18/20 10:58,BKN,OVC,M,3400,16000,M,M
HUA,1/18/20 11:58,BKN,OVC,M,3300,17000,M,M
HUA,1/18/20 12:38,OVC,M,M,2900,M,M,M
HUA,1/18/20 12:58,OVC,M,M,2800,M,M,M
HUA,1/18/20 13:48,BKN,OVC,M,500,2600,M,#NAME?
HUA,1/18/20 13:58,BKN,BKN,OVC,300,700,2700,#NAME?
HUA,1/18/20 14:28,SCT,SCT,OVC,400,2100,2700,M
HUA,1/18/20 14:58,OVC,M,M,2200,M,M,M
HUA,1/18/20 15:58,OVC,M,M,1900,M,M,#NAME?
HUA,1/18/20 16:58,SCT,OVC,M,500,1400,M,#NAME?
HUA,1/18/20 17:08,BKN,OVC,M,500,1400,M,#NAME?
HUA,1/18/20 17:18,BKN,BKN,OVC,300,700,1400,#NAME?
HUA,1/18/20 17:48,SCT,OVC,M,500,1200,M,#NAME?
HUA,1/18/20 17:58,FEW,OVC,M,500,1300,M,#NAME?
HUA,1/18/20 18:28,BKN,OVC,M,500,1300,M,#NAME?
HUA,1/18/20 18:58,FEW,BKN,OVC,300,900,1300,M
HUA,1/18/20 19:58,OVC,M,M,900,M,M,M
HUA,1/18/20 20:18,OVC,M,M,1000,M,M,M
HUA,1/18/20 20:58,OVC,M,M,1000,M,M,M
HUA,1/18/20 21:28,BKN,OVC,M,300,1000,M,#NAME?
HUA,1/18/20 21:48,BKN,OVC,M,300,700,M,#NAME?
HUA,1/18/20 21:58,OVC,M,M,300,M,M,#NAME?
HUA,1/18/20 22:08,OVC,M,M,300,M,M,#NAME?
HUA,1/18/20 22:18,OVC,M,M,500,M,M,#NAME?
HUA,1/18/20 22:58,OVC,M,M,600,M,M,M
HUA,1/18/20 23:58,OVC,M,M,700,M,M,M
HUA,1/19/20 0:28,OVC,M,M,600,M,M,M
HUA,1/19/20 0:48,OVC,M,M,700,M,M,M
HUA,1/19/20 0:58,SCT,OVC,M,700,1400,M,M
HUA,1/19/20 1:08,BKN,OVC,M,800,1300,M,M
HUA,1/19/20 1:18,SCT,OVC,M,800,1300,M,M
HUA,1/19/20 1:28,OVC,M,M,1100,M,M,M
HUA,1/19/20 1:58,OVC,M,M,1000,M,M,M
HUA,1/19/20 2:18,SCT,SCT,BKN,900,2000,2800,M
HUA,1/19/20 2:28,FEW,SCT,SCT,900,2800,8500,M
HUA,1/19/20 2:58,CLR,M,M,M,M,M,M
HUA,1/19/20 3:18,BKN,BKN,M,1600,2300,M,M
HUA,1/19/20 3:48,FEW,M,M,1400,M,M,M
HUA,1/19/20 3:58,CLR,M,M,M,M,M,M
HUA,1/19/20 4:58,CLR,M,M,M,M,M,M
HUA,1/19/20 5:58,CLR,M,M,M,M,M,M
HUA,1/19/20 6:58,CLR,M,M,M,M,M,M
HUA,1/19/20 7:58,CLR,M,M,M,M,M,M
HUA,1/19/20 8:58,CLR,M,M,M,M,M,M
HUA,1/19/20 9:58,CLR,M,M,M,M,M,M
HUA,1/19/20 10:58,CLR,M,M,M,M,M,M
HUA,1/19/20 11:58,CLR,M,M,M,M,M,M
HUA,1/19/20 12:58,CLR,M,M,M,M,M,M
HUA,1/19/20 13:58,CLR,M,M,M,M,M,M
HUA,1/19/20 14:58,CLR,M,M,M,M,M,M
HUA,1/19/20 15:58,CLR,M,M,M,M,M,M
HUA,1/19/20 16:58,CLR,M,M,M,M,M,M
HUA,1/19/20 17:58,CLR,M,M,M,M,M,M
HUA,1/19/20 18:58,CLR,M,M,M,M,M,M
HUA,1/19/20 19:58,CLR,M,M,M,M,M,M
HUA,1/19/20 20:58,CLR,M,M,M,M,M,M
HUA,1/19/20 21:58,CLR,M,M,M,M,M,M
HUA,1/19/20 22:58,CLR,M,M,M,M,M,M
HUA,1/19/20 23:58,CLR,M,M,M,M,M,M
HUA,1/20/20 0:58,CLR,M,M,M,M,M,M
HUA,1/20/20 1:58,CLR,M,M,M,M,M,M
HUA,1/20/20 2:58,M,M,M,M,M,M,M
HUA,1/20/20 3:58,M,M,M,M,M,M,M
HUA,1/20/20 4:58,M,M,M,M,M,M,M
HUA,1/20/20 5:58,M,M,M,M,M,M,M
HUA,1/20/20 6:58,M,M,M,M,M,M,M
HUA,1/20/20 7:58,M,M,M,M,M,M,M
HUA,1/20/20 8:58,M,M,M,M,M,M,M
HUA,1/20/20 9:48,M,M,M,M,M,M,M
HUA,1/20/20 9:58,M,M,M,M,M,M,M
HUA,1/20/20 10:58,M,M,M,M,M,M,M
HUA,1/20/20 11:58,M,M,M,M,M,M,M
HUA,1/20/20 12:58,M,M,M,M,M,M,M
HUA,1/20/20 13:58,M,M,M,M,M,M,M
HUA,1/20/20 14:58,FEW,M,M,1000,M,M,M
HUA,1/20/20 15:58,M,M,M,M,M,M,M
HUA,1/20/20 16:58,M,M,M,M,M,M,M
HUA,1/20/20 17:58,M,M,M,M,M,M,M
HUA,1/20/20 18:58,M,M,M,M,M,M,M
HUA,1/20/20 19:58,M,M,M,M,M,M,M
HUA,1/20/20 20:58,M,M,M,M,M,M,M
HUA,1/20/20 21:58,M,M,M,M,M,M,M
HUA,1/20/20 22:58,M,M,M,M,M,M,M
HUA,1/20/20 23:58,M,M,M,M,M,M,M
HUA,1/21/20 0:58,M,M,M,M,M,M,M
HUA,1/21/20 1:58,M,M,M,M,M,M,M
HUA,1/21/20 2:58,SCT,M,M,2500,M,M,M
HUA,1/21/20 3:58,M,M,M,M,M,M,M
HUA,1/21/20 4:08,M,M,M,M,M,M,M
HUA,1/21/20 4:58,M,M,M,M,M,M,M
HUA,1/21/20 5:08,M,M,M,M,M,M,M
HUA,1/21/20 5:58,M,M,M,M,M,M,M
HUA,1/21/20 6:58,M,M,M,M,M,M,M
HUA,1/21/20 7:58,M,M,M,M,M,M,M
HUA,1/21/20 8:58,M,M,M,M,M,M,M
HUA,1/21/20 9:58,M,M,M,M,M,M,M
HUA,1/21/20 10:58,M,M,M,M,M,M,M
HUA,1/21/20 11:58,OVC,M,M,2600,M,M,M
HUA,1/21/20 12:58,BKN,M,M,2600,M,M,M
HUA,1/21/20 13:08,SCT,M,M,2700,M,M,M
HUA,1/21/20 13:38,BKN,M,M,2700,M,M,M
HUA,1/21/20 13:58,OVC,M,M,2700,M,M,M
HUA,1/21/20 14:48,SCT,M,M,2700,M,M,M
HUA,1/21/20 14:58,FEW,M,M,2700,M,M,M
HUA,1/21/20 15:58,M,M,M,M,M,M,M
HUA,1/21/20 16:58,FEW,M,M,3200,M,M,M
HUA,1/21/20 17:58,CLR,M,M,M,M,M,M
HUA,1/21/20 18:58,CLR,M,M,M,M,M,M
HUA,1/21/20 19:58,CLR,M,M,M,M,M,M
HUA,1/21/20 20:58,CLR,M,M,M,M,M,M
HUA,1/21/20 21:58,CLR,M,M,M,M,M,M
HUA,1/21/20 22:58,CLR,M,M,M,M,M,M
HUA,1/21/20 23:58,CLR,M,M,M,M,M,M
HUA,1/22/20 0:58,CLR,M,M,M,M,M,M
HUA,1/22/20 1:58,CLR,M,M,M,M,M,M
HUA,1/22/20 2:58,CLR,M,M,M,M,M,M
HUA,1/22/20 3:58,CLR,M,M,M,M,M,M
HUA,1/22/20 4:58,CLR,M,M,M,M,M,M
HUA,1/22/20 5:58,CLR,M,M,M,M,M,M
HUA,1/22/20 6:58,CLR,M,M,M,M,M,M
HUA,1/22/20 7:58,CLR,M,M,M,M,M,M
HUA,1/22/20 8:58,CLR,M,M,M,M,M,M
HUA,1/22/20 9:58,CLR,M,M,M,M,M,M
HUA,1/22/20 10:58,CLR,M,M,M,M,M,M
HUA,1/22/20 11:58,CLR,M,M,M,M,M,M
HUA,1/22/20 12:58,CLR,M,M,M,M,M,M
HUA,1/22/20 13:58,CLR,M,M,M,M,M,M
HUA,1/22/20 14:58,CLR,M,M,M,M,M,M
HUA,1/22/20 15:58,CLR,M,M,M,M,M,M
HUA,1/22/20 16:58,CLR,M,M,M,M,M,M
HUA,1/22/20 17:58,BKN,M,M,23000,M,M,M
HUA,1/22/20 18:58,SCT,M,M,21000,M,M,M
HUA,1/22/20 19:58,BKN,BKN,M,20000,22000,M,M
HUA,1/22/20 20:58,SCT,M,M,19000,M,M,M
HUA,1/22/20 21:58,OVC,M,M,16000,M,M,M
HUA,1/22/20 22:58,SCT,BKN,OVC,16000,19000,22000,M
HUA,1/22/20 23:58,SCT,M,M,20000,M,M,M
HUA,1/23/20 0:58,OVC,M,M,18000,M,M,M
HUA,1/23/20 1:58,OVC,M,M,18000,M,M,M
HUA,1/23/20 2:58,BKN,M,M,16000,M,M,M
HUA,1/23/20 3:58,BKN,M,M,17000,M,M,M
HUA,1/23/20 4:58,OVC,M,M,16000,M,M,M
HUA,1/23/20 5:58,OVC,M,M,15000,M,M,M
HUA,1/23/20 6:58,OVC,M,M,14000,M,M,M
HUA,1/23/20 7:58,FEW,OVC,M,10000,13000,M,M
HUA,1/23/20 8:58,FEW,BKN,OVC,3100,8000,9000,M
HUA,1/23/20 9:58,OVC,M,M,10000,M,M,M
HUA,1/23/20 10:58,OVC,M,M,10000,M,M,M
HUA,1/23/20 11:58,BKN,M,M,8000,M,M,M
HUA,1/23/20 12:58,SCT,BKN,OVC,7000,10000,13000,M
HUA,1/23/20 13:58,BKN,OVC,M,6000,7500,M,M
HUA,1/23/20 14:58,OVC,M,M,6000,M,M,#NAME?
HUA,1/23/20 15:25,FEW,BKN,OVC,700,2000,6000,#NAME?
HUA,1/23/20 15:45,BKN,BKN,OVC,600,1100,2000,#NAME?
HUA,1/23/20 15:58,SCT,OVC,M,600,2100,M,#NAME?
HUA,1/23/20 16:28,BKN,OVC,M,600,2100,M,#NAME?
HUA,1/23/20 16:38,BKN,OVC,M,700,1900,M,#NAME?
HUA,1/23/20 16:58,SCT,OVC,M,700,2100,M,#NAME?
HUA,1/23/20 17:58,OVC,M,M,500,M,M,#NAME?
HUA,1/23/20 18:58,OVC,M,M,700,M,M,#NAME?
HUA,1/23/20 19:38,OVC,M,M,600,M,M,#NAME?
HUA,1/23/20 19:58,OVC,M,M,600,M,M,#NAME?
HUA,1/23/20 20:58,OVC,M,M,600,M,M,#NAME?
HUA,1/23/20 21:58,OVC,M,M,600,M,M,#NAME?
HUA,1/23/20 22:08,OVC,M,M,700,M,M,#NAME?
HUA,1/23/20 22:58,OVC,M,M,900,M,M,M
HUA,1/23/20 23:58,BKN,BKN,OVC,900,1300,8000,#NAME?
HUA,1/24/20 0:08,OVC,M,M,1000,M,M,#NAME?
HUA,1/24/20 0:28,OVC,M,M,900,M,M,#NAME?
HUA,1/24/20 0:48,OVC,M,M,1000,M,M,M
HUA,1/24/20 0:58,OVC,M,M,900,M,M,#NAME?
HUA,1/24/20 1:58,OVC,M,M,600,M,M,#NAME?
HUA,1/24/20 2:58,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 3:18,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 3:38,BKN,OVC,M,300,700,M,RA BR
HUA,1/24/20 3:48,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 3:58,BKN,OVC,M,600,1100,M,#NAME?
HUA,1/24/20 4:19,BKN,OVC,M,400,1100,M,RA BR
HUA,1/24/20 4:39,OVC,M,M,300,M,M,#NAME?
HUA,1/24/20 4:58,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 5:08,BKN,OVC,M,500,1000,M,#NAME?
HUA,1/24/20 5:28,BKN,OVC,M,400,1000,M,#NAME?
HUA,1/24/20 5:38,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 5:58,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 6:58,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 7:18,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 7:28,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 7:48,OVC,M,M,500,M,M,#NAME?
HUA,1/24/20 7:58,OVC,M,M,600,M,M,M
HUA,1/24/20 8:18,OVC,M,M,700,M,M,M
HUA,1/24/20 8:28,OVC,M,M,600,M,M,M
HUA,1/24/20 8:48,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 8:58,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 9:58,OVC,M,M,400,M,M,M
HUA,1/24/20 10:58,OVC,M,M,400,M,M,#NAME?
HUA,1/24/20 11:58,OVC,M,M,300,M,M,#NAME?
HUA,1/24/20 12:58,OVC,M,M,200,M,M,BR
HUA,1/24/20 13:58,BKN,OVC,M,400,1500,M,M
HUA,1/24/20 14:08,SCT,OVC,M,500,1600,M,M
HUA,1/24/20 14:48,BKN,BKN,OVC,900,1400,2200,M
HUA,1/24/20 14:58,BKN,OVC,M,900,2000,M,M
HUA,1/24/20 15:08,BKN,OVC,M,1000,1900,M,M
HUA,1/24/20 15:38,SCT,OVC,M,1000,1800,M,M
HUA,1/24/20 15:58,BKN,OVC,M,1000,1700,M,M
HUA,1/24/20 16:38,SCT,OVC,M,1300,1900,M,M
HUA,1/24/20 16:58,BKN,M,M,1700,M,M,M
HUA,1/24/20 17:08,SCT,M,M,1500,M,M,M
HUA,1/24/20 17:58,CLR,M,M,M,M,M,M
HUA,1/24/20 19:58,BKN,OVC,M,4700,6000,M,M
HUA,1/24/20 20:58,OVC,M,M,3500,M,M,M
HUA,1/24/20 21:58,BKN,M,M,4700,M,M,M
HUA,1/24/20 22:58,FEW,OVC,M,3200,4300,M,M
HUA,1/24/20 23:58,SCT,BKN,OVC,2600,3200,4300,M
HUA,1/25/20 0:23,BKN,OVC,M,2700,3300,M,M
HUA,1/25/20 0:58,FEW,BKN,OVC,500,1900,2900,M
HUA,1/25/20 1:28,FEW,SCT,OVC,1500,2500,4800,M
HUA,1/25/20 1:58,SCT,OVC,M,2100,4700,M,M
HUA,1/25/20 2:08,BKN,OVC,M,2000,4700,M,M
HUA,1/25/20 2:58,OVC,M,M,1500,M,M,M
HUA,1/25/20 3:58,OVC,M,M,1700,M,M,M
HUA,1/25/20 4:38,FEW,SCT,BKN,1200,2400,3200,M
HUA,1/25/20 4:58,SCT,BKN,OVC,2000,3700,4700,M
HUA,1/25/20 5:08,BKN,OVC,M,2100,4600,M,M
HUA,1/25/20 5:38,FEW,SCT,OVC,1600,2400,4400,M
HUA,1/25/20 5:48,BKN,BKN,OVC,1700,2300,4400,M
HUA,1/25/20 5:58,BKN,OVC,M,1600,4300,M,M
HUA,1/25/20 6:38,BKN,OVC,M,1400,2300,M,M
HUA,1/25/20 6:48,SCT,BKN,OVC,1300,2300,3200,#NAME?
HUA,1/25/20 6:58,FEW,SCT,OVC,1300,2900,3500,M
HUA,1/25/20 7:12,BKN,OVC,M,2800,3500,M,M
HUA,1/25/20 7:32,SCT,BKN,OVC,2600,3300,4100,M
